Date,ACB.VN,BCM.VN,BID.VN,CTG.VN,DGC.VN,FPT.VN,GAS.VN,GVR.VN,HDB.VN,HPG.VN,LPB.VN,MBB.VN,MSN.VN,MWG.VN,PLX.VN,SAB.VN,SHB.VN,SSB.VN,SSI.VN,STB.VN,TCB.VN,TPB.VN,VCB.VN,VHM.VN,VIB.VN,VIC.VN,VJC.VN,VNM.VN,VPB.VN,VRE.VN
2023-12-05,15275.2412109375,62350.9765625,32408.060546875,18108.404296875,87845.828125,69063.1953125,67342.640625,20123.17578125,11125.9443359375,20643.939453125,12241.9775390625,11361.0615234375,61400.0,39121.640625,33102.28125,52632.8984375,7926.966796875,19983.220703125,26094.111328125,27800.0,13753.7216796875,12141.6162109375,56709.8046875,40500.0,11828.2509765625,21400.0,105100.0,58276.34765625,17701.80078125,22850.0
2023-12-06,15378.685546875,65010.49609375,32694.134765625,18210.90234375,88477.8203125,69208.8984375,68024.5859375,20318.546875,11216.3994140625,20909.091796875,12560.9873046875,11392.533203125,62100.0,40050.78125,33428.1875,53619.765625,7963.16259765625,19983.220703125,26329.193359375,28100.0,13913.9150390625,12426.462890625,57041.83203125,40450.0,11859.1357421875,21400.0,105800.0,58618.64453125,17932.89453125,22900.0
2023-12-07,15447.6474609375,63828.48828125,33184.546875,18381.73828125,87755.5546875,68698.9375,66404.9609375,19732.43359375,11276.7021484375,20909.091796875,12760.3681640625,11486.9462890625,63500.0,39952.9765625,32729.82421875,53948.7265625,7999.35888671875,19983.220703125,25741.48828125,28550.0,14119.8779296875,12497.6748046875,56576.99609375,39700.0,11920.900390625,21400.0,105700.0,58533.07421875,18163.98828125,22800.0
2023-12-08,15447.6474609375,64025.48828125,34247.10546875,18381.73828125,88297.25,68626.0859375,66149.2265625,19585.90625,11306.853515625,20984.84765625,13039.501953125,11455.474609375,66200.0,41664.546875,33195.3984375,53948.7265625,7963.16259765625,19983.220703125,25545.5859375,28200.0,14165.646484375,12426.462890625,56444.1875,39650.0,11951.7841796875,21475.0,104200.0,59046.51171875,18117.76953125,23350.0
2023-12-11,15447.6474609375,64123.98828125,33838.4296875,18347.572265625,88297.25,69208.8984375,66745.9375,19878.9609375,11306.853515625,20833.333984375,12919.873046875,11424.00390625,67500.0,41566.74609375,33195.3984375,53866.484375,8071.7509765625,19939.205078125,25623.947265625,27850.0,14119.8779296875,12355.2509765625,55912.9453125,41000.0,11859.1357421875,22025.0,104200.0,59902.2578125,17932.89453125,23650.0
2023-12-12,15516.611328125,63434.484375,34247.10546875,18450.0703125,87574.984375,70520.2109375,66660.6875,19878.9609375,11337.005859375,21174.2421875,12800.244140625,11486.9462890625,66200.0,41566.74609375,33009.16796875,53455.2890625,8035.5546875,19939.205078125,25545.5859375,28000.0,14211.4169921875,12355.2509765625,55912.9453125,41050.0,11859.1357421875,22125.0,104500.0,59388.828125,17979.11328125,23650.0
2023-12-13,15378.685546875,62941.98046875,34001.8984375,18279.23828125,86581.8671875,69354.59375,65552.515625,19488.220703125,11367.1572265625,20719.697265625,12600.86328125,11361.0615234375,65800.0,40784.3125,32310.806640625,52632.8984375,7890.7705078125,19895.189453125,25075.421875,27450.0,13959.6845703125,12106.009765625,55580.921875,40750.0,11766.4853515625,21950.0,105000.0,58361.91796875,17748.01953125,23000.0
2023-12-14,15516.611328125,,34001.8984375,18279.23828125,,70083.1171875,65552.515625,,11397.3076171875,20492.423828125,12481.2353515625,11361.0615234375,,,,,7818.37744140625,19895.189453125,25075.421875,,13982.5693359375,12034.7978515625,56045.75390625,,11673.8349609375,21900.0,,,17563.14453125,
2023-12-15,15689.017578125,61070.46484375,33920.1640625,18245.0703125,84234.4921875,70083.1171875,64785.32421875,19439.37890625,11457.611328125,20303.03125,12521.111328125,11361.0615234375,63000.0,39855.171875,31938.34765625,51646.03515625,7818.37744140625,19895.189453125,24918.701171875,27100.0,14005.4541015625,12070.404296875,54584.84765625,39900.0,11612.0703125,21850.0,103000.0,58276.34765625,17285.83203125,22550.0
2023-12-18,15723.5,59789.95703125,33511.48828125,17800.90234375,84685.9140625,68480.375,64359.10546875,18999.794921875,11095.7919921875,20151.515625,12321.73046875,11329.58984375,62900.0,38730.42578125,31565.890625,50576.9296875,7745.9853515625,19895.189453125,24840.33984375,26300.0,13753.7216796875,12034.7978515625,54120.015625,39900.0,11457.654296875,21600.0,105000.0,57335.0234375,17008.517578125,22600.0
2023-12-19,15895.9052734375,60085.4609375,33674.95703125,18108.404296875,86084.90625,68917.4765625,63932.890625,19146.32421875,11427.4599609375,20606.060546875,12202.1025390625,11424.00390625,62200.0,39757.3671875,31612.447265625,51152.6015625,7745.9853515625,19895.189453125,25192.9609375,26600.0,14005.4541015625,12106.009765625,53920.80078125,39500.0,11519.419921875,21600.0,104300.0,57335.0234375,16916.08203125,22700.0
2023-12-20,15999.3505859375,60380.9609375,33756.69140625,18142.5703125,85432.046875,68990.3359375,64103.37890625,19292.8515625,11337.005859375,20606.060546875,12281.8544921875,11424.00390625,63900.0,41468.94140625,32031.46484375,50988.125,7745.9853515625,19895.189453125,25310.50390625,26950.0,13891.0302734375,12034.7978515625,53854.39453125,39950.0,11550.3037109375,21625.0,104300.0,58276.34765625,16869.86328125,23000.0
2023-12-21,16033.830078125,60873.46484375,34165.37109375,18142.5703125,84872.4453125,69281.75,63677.15625,19439.37890625,11306.853515625,20606.060546875,12241.9775390625,11424.00390625,63700.0,41713.44921875,31659.005859375,50988.125,7709.7900390625,19895.189453125,25232.14453125,26600.0,14028.3388671875,12034.7978515625,53721.58203125,40200.0,11581.1865234375,21600.0,105300.0,58019.62109375,16823.642578125,22950.0
2023-12-22,15999.3505859375,60873.46484375,34696.65234375,18074.236328125,84406.1171875,68917.4765625,63677.15625,19781.27734375,11427.4599609375,20492.423828125,12441.3583984375,11518.4169921875,63000.0,41420.0390625,31472.775390625,50576.9296875,7745.9853515625,19895.189453125,25349.685546875,27200.0,14005.4541015625,12034.7978515625,53721.58203125,40300.0,11581.1865234375,21575.0,106200.0,57848.47265625,16777.42578125,22950.0
2023-12-25,16102.794921875,60971.96484375,35309.66796875,18381.73828125,85618.578125,69937.40625,65211.54296875,19732.43359375,11548.06640625,20795.455078125,12441.3583984375,11581.3583984375,66400.0,41713.44921875,32264.25,50988.125,7782.181640625,19939.205078125,25506.40625,27500.0,14165.646484375,12141.6162109375,54319.2265625,41200.0,11766.4853515625,21700.0,107800.0,58105.203125,17100.95703125,23400.0
2023-12-26,16033.830078125,61365.96875,35146.1953125,18313.404296875,87577.171875,70811.6171875,65126.3046875,19830.119140625,11578.2177734375,21060.60546875,12481.2353515625,11612.8310546875,66200.0,41762.3515625,32078.021484375,51563.7890625,7745.9853515625,19983.220703125,25663.126953125,27500.0,14096.9931640625,12106.009765625,54983.28125,41900.0,11828.2509765625,21775.0,108000.0,58190.76953125,17100.95703125,23300.0
2023-12-27,16068.3125,61661.47265625,35146.1953125,18347.572265625,87763.703125,70593.0625,65041.05078125,19781.27734375,11638.521484375,21022.7265625,12521.111328125,11581.3583984375,67000.0,41909.05859375,32078.021484375,51070.359375,7782.181640625,19939.205078125,25702.30859375,27400.0,14119.8779296875,12355.2509765625,54916.875,41900.0,11859.1357421875,21800.0,107900.0,58190.765625,17100.95703125,23250.0
2023-12-28,16378.6455078125,61759.97265625,34900.9921875,18518.404296875,87670.4375,70374.515625,64785.32421875,19830.119140625,11668.6728515625,21174.2421875,12600.86328125,11675.7724609375,67000.0,42104.6640625,32124.578125,51152.6015625,7818.37744140625,20819.5234375,25859.029296875,27600.0,14417.37890625,12319.646484375,54983.28125,43700.0,13043.17578125,22225.0,108000.0,59052.859375,17378.26953125,23500.0
2023-12-29,16482.08984375,61956.97265625,35473.13671875,18518.404296875,88043.5078125,70010.2578125,64359.10546875,20709.287109375,12241.552734375,21174.2421875,12560.9873046875,11738.71484375,67000.0,41860.15625,32124.578125,51810.51171875,7818.37744140625,21039.603515625,25702.30859375,27950.0,14554.6865234375,12390.8564453125,53323.15625,43200.0,13009.986328125,22300.0,108000.0,58276.98046875,17748.01953125,23300.0
2024-01-02,16861.3828125,60971.96484375,35146.1953125,18586.740234375,87483.90625,69864.5546875,64444.3515625,20465.07421875,12000.3408203125,20795.455078125,12800.244140625,11864.5986328125,68400.0,41517.84375,32171.134765625,52221.70703125,7926.966796875,21083.619140625,25467.2265625,27750.0,14691.99609375,12319.646484375,55448.11328125,43000.0,13142.7431640625,22000.0,107000.0,58880.4375,17424.48828125,23100.0
2024-01-03,17240.6796875,60577.9609375,35800.078125,18860.07421875,87670.4375,70155.9609375,64785.32421875,21100.029296875,12060.64453125,21060.60546875,12959.7490234375,12053.42578125,68900.0,42251.375,32497.037109375,52221.70703125,8144.14404296875,20511.412109375,25819.849609375,28500.0,14920.8427734375,12426.462890625,56112.16015625,43400.0,13341.875,22075.0,107700.0,59483.89453125,17655.58203125,23250.0
2024-01-04,17447.568359375,59888.45703125,35677.47265625,19543.41015625,89535.7734375,70811.6171875,65382.03125,20904.658203125,12301.8564453125,21022.7265625,13159.12890625,12651.3759765625,68100.0,42251.375,32683.267578125,52558.62109375,8288.927734375,20731.4921875,26329.193359375,28600.0,15149.6904296875,12746.9169921875,57041.83203125,43450.0,13541.0068359375,22075.0,107800.0,59483.89453125,17886.677734375,23400.0
2024-01-05,17551.009765625,59592.95703125,36372.2265625,19816.744140625,89069.4375,70957.328125,65808.25,21295.400390625,12362.1591796875,21060.60546875,13238.8818359375,12903.14453125,67900.0,42887.09765625,32776.3828125,52137.4765625,8361.3212890625,20775.5078125,26760.177734375,29300.0,15195.4599609375,12818.1279296875,57241.046875,43100.0,13740.1396484375,22050.0,107600.0,59311.48828125,17748.01953125,23350.0
2024-01-08,17482.048828125,59395.953125,37925.19921875,20192.578125,87763.703125,70884.484375,65467.27734375,21002.34375,12392.3115234375,21098.484375,13199.005859375,13029.029296875,66600.0,42251.375,32869.49609375,52305.93359375,8469.9091796875,20511.412109375,26720.99609375,29200.0,15607.384765625,12782.5224609375,57639.47265625,43350.0,13872.8955078125,22175.0,106600.0,58794.23046875,17794.23828125,23700.0
2024-01-09,17240.6796875,58706.44921875,37639.12109375,20500.080078125,87577.171875,70374.515625,64700.078125,20904.658203125,12392.3115234375,20984.84765625,13119.25390625,13123.44140625,66100.0,41762.3515625,32264.25,51884.7890625,8469.9091796875,20643.458984375,26642.63671875,29200.0,15790.462890625,12640.0986328125,58303.5234375,43000.0,13906.0849609375,21950.0,106500.0,58708.02734375,17701.80078125,23350.0
2024-01-10,17413.083984375,58312.4453125,38742.55078125,21183.4140625,86271.4453125,68990.3359375,64359.10546875,21100.029296875,12482.7666015625,20719.697265625,13159.12890625,13154.9140625,66200.0,41322.234375,32450.48046875,51210.9609375,8687.0869140625,20599.443359375,26407.5546875,29450.0,15744.693359375,13174.1875,59432.41015625,42700.0,13972.4609375,21800.0,105700.0,58190.765625,18117.76953125,23300.0
2024-01-11,17413.083984375,59494.453125,38006.93359375,21183.4140625,86271.4453125,69208.8984375,64785.32421875,20709.287109375,12543.0693359375,20833.333984375,13199.005859375,12997.5576171875,66100.0,41517.84375,33009.16796875,51716.3359375,8759.4794921875,20775.5078125,26564.275390625,29500.0,15630.26953125,13174.1875,59299.59765625,42000.0,14038.8388671875,21825.0,105800.0,58535.61328125,18163.98828125,23450.0
2024-01-12,17792.37890625,59001.94921875,37598.25390625,21525.08203125,85432.046875,68990.3359375,64018.125,19927.8046875,12603.373046875,20568.181640625,13238.8818359375,13438.1533203125,64800.0,40979.91796875,32543.59375,51463.6484375,8904.263671875,20643.458984375,26525.095703125,29900.0,15859.1171875,13209.7939453125,58901.171875,41300.0,13972.4609375,21500.0,105300.0,57932.140625,18163.98828125,23100.0
2024-01-15,17447.568359375,58607.94921875,38088.66796875,21456.75,85338.78125,69500.296875,64529.58984375,20074.333984375,12663.67578125,20530.302734375,13238.8818359375,13501.0947265625,65600.0,41957.9609375,32264.25,50874.046875,8795.6748046875,20511.412109375,25859.029296875,29800.0,15698.923828125,13031.763671875,59764.4296875,41600.0,14072.02734375,21525.0,105200.0,57759.7265625,17886.677734375,22950.0
2024-01-16,17516.529296875,58509.4453125,38333.875,21456.75,87204.1015625,69718.84375,64444.3515625,20465.07421875,12663.67578125,21060.60546875,13318.634765625,13532.56640625,67100.0,43327.21875,32357.36328125,50874.046875,8831.8720703125,20203.30078125,26250.83203125,29900.0,15630.26953125,13245.3984375,59764.4296875,42650.0,14271.16015625,21575.0,105400.0,58104.5703125,17979.11328125,23100.0
2024-01-17,17516.529296875,59001.94921875,38293.00390625,21285.916015625,85618.578125,69718.84375,64103.37890625,20709.287109375,12573.220703125,20946.96875,13478.138671875,13532.56640625,66300.0,43914.0390625,32171.134765625,50874.046875,8687.0869140625,20291.33203125,26368.373046875,29700.0,15584.5,13067.369140625,60362.078125,41900.0,14204.7822265625,21600.0,104600.0,57845.94140625,17840.45703125,23300.0
2024-01-18,17654.455078125,,38824.28515625,21525.08203125,,69646.0,64188.6171875,,12543.0693359375,20946.96875,13876.900390625,13658.451171875,,,,,8723.2822265625,20291.33203125,26485.9140625,,15744.693359375,13138.5810546875,60494.8828125,,14204.7822265625,21675.0,,,,
2024-01-19,17895.82421875,60282.4609375,40745.06640625,22276.751953125,85618.578125,70155.9609375,65382.03125,20806.97265625,12633.5244140625,21060.60546875,13876.900390625,13878.748046875,67800.0,45038.79296875,32450.48046875,51716.3359375,8795.6748046875,20335.34765625,26407.5546875,30300.0,15996.42578125,13245.3984375,61490.9609375,43050.0,14549.755859375,21650.0,105000.0,58621.8125,18210.208984375,23850.0
2024-01-22,18137.1953125,60282.4609375,40704.1953125,22310.919921875,85338.78125,70228.8125,65041.05078125,20562.759765625,12784.2822265625,21439.39453125,13757.2724609375,13910.2197265625,67700.0,45136.59375,32357.36328125,51295.19140625,8795.6748046875,20467.396484375,26603.455078125,30250.0,15996.42578125,13281.0048828125,61092.53125,43000.0,14549.755859375,21650.0,105600.0,58880.4375,18302.64453125,23900.0
2024-01-23,17964.787109375,61070.46484375,40377.25390625,22003.41796875,83566.7109375,69646.0,64870.5703125,20416.232421875,12663.67578125,21477.2734375,13757.2724609375,13815.8056640625,67500.0,44403.0625,32450.48046875,50789.81640625,8759.4794921875,20335.34765625,26485.9140625,30500.0,16225.271484375,13245.3984375,60760.50390625,42350.0,14446.322265625,21550.0,105000.0,58363.1875,18210.208984375,23750.0
2024-01-24,17792.37890625,61070.46484375,39968.578125,21866.751953125,83286.9140625,69208.8984375,64614.83984375,20416.232421875,12754.130859375,21401.515625,13797.1474609375,13784.3359375,66200.0,43425.0234375,32264.25,50789.81640625,8831.8720703125,20335.34765625,26642.63671875,30750.0,16133.734375,13031.763671875,60494.8828125,42500.0,14377.3662109375,21575.0,104700.0,58018.35546875,18163.98828125,23950.0
2024-01-25,17792.37890625,60676.46484375,39559.90234375,21900.91796875,82074.453125,69281.75,64273.86328125,20416.232421875,12693.8271484375,21401.515625,13916.7763671875,13784.3359375,66800.0,44207.45703125,32124.578125,49526.38671875,8868.0673828125,20335.34765625,26603.455078125,30500.0,16019.3095703125,12924.9462890625,60428.484375,42100.0,14204.9755859375,21400.0,104900.0,57673.5234375,18163.98828125,23800.0
2024-01-26,18137.1953125,60873.46484375,40009.44921875,21935.0859375,82913.8515625,69864.5546875,64103.37890625,20953.501953125,12844.5859375,21477.2734375,13916.7763671875,13847.27734375,65800.0,43914.0390625,32124.578125,48262.96484375,8940.4599609375,20335.34765625,26720.99609375,30300.0,16202.3876953125,13031.763671875,61092.53125,42000.0,14342.8876953125,21400.0,105700.0,57759.7265625,18256.427734375,23750.0
2024-01-29,17895.82421875,61168.96875,39805.109375,22071.751953125,83846.515625,69864.5546875,65296.78515625,21979.197265625,12904.888671875,21212.12109375,14036.4052734375,13941.6904296875,65600.0,43620.62890625,32310.806640625,48768.3359375,8904.263671875,20247.31640625,26603.455078125,30350.0,16133.734375,12924.9462890625,60561.2890625,41800.0,14342.8876953125,21325.0,105800.0,57759.7265625,18256.427734375,23300.0
2024-01-30,17895.82421875,64320.9921875,39600.7734375,22003.41796875,84312.8515625,69646.0,65126.3046875,22418.78125,13176.2529296875,21212.12109375,14156.033203125,13910.2197265625,66100.0,44403.0625,32357.36328125,48178.734375,8904.263671875,20247.31640625,26760.177734375,30700.0,16110.849609375,13031.763671875,60428.484375,42000.0,14411.84375,21350.0,105600.0,57673.5234375,18210.208984375,23400.0
2024-01-31,17757.8984375,64320.9921875,38987.7578125,21593.41796875,84312.8515625,69718.84375,64273.86328125,21881.51171875,13146.1015625,21022.7265625,14076.28125,13689.921875,64400.0,44011.84765625,32217.693359375,47420.6796875,8397.517578125,20159.28515625,26956.078125,29900.0,15813.34765625,12711.310546875,58768.359375,41500.0,14308.4091796875,21250.0,104600.0,57759.7265625,17932.89453125,22450.0
2024-02-01,17930.3046875,65010.49609375,38619.9453125,21900.91796875,84499.3828125,72778.6171875,64359.10546875,23395.6328125,13146.1015625,21098.484375,14275.662109375,13784.3359375,65100.0,45185.49609375,32217.693359375,48431.421875,8397.517578125,20027.236328125,27151.98046875,29800.0,15630.26953125,12711.310546875,59631.625,41200.0,14239.453125,21175.0,105500.0,58190.765625,17701.80078125,22650.0
2024-02-02,18102.712890625,63532.984375,38333.875,21661.75,84592.640625,74308.4921875,64103.37890625,24030.587890625,13477.76953125,21136.36328125,14195.9091796875,13689.921875,65400.0,46359.14453125,32217.693359375,48010.2734375,8288.927734375,20027.236328125,27269.5234375,29900.0,15630.26953125,12462.068359375,59963.64453125,41200.0,13963.6298828125,21050.0,104800.0,58104.5703125,17378.26953125,22300.0
2024-02-05,19171.634765625,62547.9765625,39764.2421875,23165.08984375,84685.9140625,75401.265625,64103.37890625,24470.171875,13658.6796875,21212.12109375,14514.91796875,14445.228515625,64900.0,46359.14453125,32171.134765625,48010.2734375,8506.10546875,20247.31640625,27387.0625,30600.0,16248.158203125,12924.9462890625,59764.4296875,41250.0,14618.7119140625,21100.0,105300.0,58621.8125,17748.01953125,21800.0
2024-02-06,19206.115234375,62843.48046875,39886.84375,23506.7578125,89162.703125,75838.375,64529.58984375,24616.701171875,13869.7412109375,21250.0,14435.166015625,14508.169921875,64800.0,45967.9296875,32310.806640625,48262.96484375,8361.3212890625,20247.31640625,27426.2421875,30800.0,16316.8115234375,12889.33984375,59432.41015625,41000.0,14756.625,21150.0,104500.0,58276.98046875,17840.45703125,21700.0
2024-02-07,19309.560546875,63040.48046875,40009.44921875,24258.427734375,89722.296875,76421.1875,64529.58984375,24763.228515625,14201.408203125,21325.7578125,14475.04296875,14791.41015625,64900.0,45576.7109375,32357.36328125,48684.10546875,8433.712890625,20423.380859375,27504.603515625,31100.0,17072.0078125,13174.1875,59764.4296875,41800.0,14963.4931640625,21200.0,105300.0,58276.98046875,18117.76953125,21900.0
2024-02-15,18757.857421875,62744.98046875,40009.44921875,23916.759765625,88976.171875,75765.5234375,64529.58984375,24372.486328125,14261.7109375,21742.423828125,14514.91796875,15200.5341796875,64900.0,44843.1796875,32869.49609375,49189.4765625,8614.693359375,20467.396484375,27504.603515625,31250.0,17575.47265625,13423.4287109375,59698.02734375,41950.0,15239.3193359375,21275.0,104500.0,58276.98046875,18302.64453125,22000.0
2024-02-16,19033.708984375,62646.48046875,39682.5078125,24087.59375,89069.4375,76566.890625,65296.78515625,26033.13671875,14050.6494140625,21666.666015625,14315.5380859375,15106.1201171875,66200.0,45283.30078125,32869.49609375,48852.5625,8614.693359375,20467.396484375,27426.2421875,30800.0,17621.2421875,13459.03515625,59498.8125,42700.0,15239.3193359375,21975.0,105300.0,60345.98046875,18348.86328125,22500.0
2024-02-19,19102.673828125,63335.984375,40295.51953125,24190.091796875,90095.3671875,76494.03125,67598.3671875,26179.6640625,14080.8017578125,22121.212890625,14116.1572265625,15074.650390625,68900.0,45772.32421875,33754.0859375,48768.3359375,8687.0869140625,20291.33203125,27582.96484375,30700.0,17804.318359375,13387.822265625,59897.2421875,45550.0,15170.361328125,23500.0,105200.0,61983.9453125,18302.64453125,24050.0
2024-02-20,18999.228515625,62843.48046875,40377.25390625,24053.42578125,92053.9609375,75984.0703125,67001.6640625,27547.259765625,14231.5595703125,22121.212890625,14156.033203125,15011.70703125,68800.0,45772.32421875,33614.4140625,49357.93359375,8578.498046875,20247.31640625,27661.326171875,30700.0,17804.318359375,13352.216796875,60627.6953125,46150.0,15308.2734375,24250.0,104300.0,61639.1171875,18117.76953125,25500.0
2024-02-21,19102.673828125,64813.49609375,40663.33203125,24292.59375,94851.953125,77149.703125,66234.4765625,27498.41796875,14171.255859375,21818.181640625,14156.033203125,15106.1201171875,68000.0,45087.69140625,33288.51171875,48936.79296875,8614.693359375,20203.30078125,27387.0625,31500.0,17850.087890625,13886.3056640625,60561.2890625,45000.0,15377.23046875,23625.0,103200.0,61466.70703125,18256.427734375,26000.0
2024-02-22,19068.19140625,64123.98828125,40663.33203125,24395.09375,94385.625,76202.6328125,66404.9609375,27303.046875,13809.4375,21628.787109375,14116.1572265625,15074.650390625,68100.0,44305.2578125,33381.625,48852.5625,8759.4794921875,20247.31640625,27151.98046875,31050.0,18445.091796875,13921.9111328125,59432.41015625,44800.0,15515.142578125,23800.0,103600.0,61725.32421875,18210.208984375,26400.0
2024-02-23,18826.822265625,62350.9765625,42502.375,24053.42578125,93266.4296875,75692.671875,65126.3046875,26912.3046875,13568.224609375,21515.15234375,13637.6435546875,15043.1787109375,66700.0,43033.8046875,32683.267578125,48010.2734375,8578.498046875,20247.31640625,26760.177734375,30650.0,18353.552734375,13601.458984375,59033.9765625,43300.0,15170.361328125,22600.0,103800.0,61208.07421875,18025.33203125,25450.0
2024-02-26,18964.748046875,62350.9765625,43810.140625,24360.927734375,99795.0703125,78679.578125,64955.8125,28133.373046875,13688.8310546875,21818.181640625,13717.3955078125,15106.1201171875,66700.0,43376.12109375,32776.3828125,47673.359375,8506.10546875,20159.28515625,27504.603515625,30500.0,18857.015625,13637.0654296875,59432.41015625,43350.0,15135.8837890625,22300.0,104500.0,61208.07421875,17794.23828125,26000.0
2024-02-27,19033.708984375,62350.9765625,43319.7265625,24702.595703125,104085.328125,78606.7265625,66149.2265625,28231.05859375,13688.8310546875,22992.423828125,13717.3955078125,15263.4755859375,67600.0,43767.3359375,33195.3984375,47420.6796875,8614.693359375,20159.28515625,28131.490234375,30750.0,19200.287109375,13637.0654296875,60494.8828125,44200.0,15135.8837890625,22575.0,103500.0,62070.15234375,17886.677734375,26400.0
2024-02-28,19309.560546875,62449.4765625,44055.34375,24565.9296875,103059.3984375,79043.8359375,66490.203125,28231.05859375,13990.3466796875,23181.818359375,13797.1474609375,15357.8896484375,68300.0,44305.2578125,33707.52734375,48599.87890625,8614.693359375,20203.30078125,28288.2109375,31400.0,19314.7109375,14242.365234375,64678.39453125,44400.0,15239.3193359375,22800.0,103400.0,62242.5703125,18395.083984375,27800.0
2024-02-29,19309.560546875,62350.9765625,43319.7265625,24292.59375,104458.3984375,79408.09375,65978.734375,27938.0,14050.6494140625,23484.84765625,13637.6435546875,15200.5341796875,70400.0,45185.49609375,33381.625,49273.70703125,8542.3017578125,20159.28515625,28993.458984375,31550.0,19314.7109375,14135.546875,64611.9921875,43400.0,15101.40625,22500.0,103100.0,62070.15234375,18395.083984375,26500.0
2024-03-01,19171.634765625,62646.48046875,43728.40625,24326.76171875,106323.7265625,80719.421875,66149.2265625,28475.271484375,14050.6494140625,23371.212890625,13597.7666015625,15106.1201171875,70500.0,45576.7109375,33428.1875,49357.93359375,8614.693359375,20203.30078125,29267.71875,31950.0,19154.517578125,14135.546875,64611.9921875,43950.0,15101.40625,22625.0,103300.0,61639.1171875,18163.98828125,26650.0
2024-03-04,19171.634765625,64419.4921875,43728.40625,24600.095703125,104551.6640625,81156.53125,66319.7109375,29110.2265625,14050.6494140625,23333.333984375,13717.3955078125,15232.0048828125,70800.0,46359.14453125,33474.7421875,49105.24609375,8578.498046875,20115.26953125,29110.998046875,31750.0,19154.517578125,13957.517578125,63748.7265625,43950.0,15170.361328125,22625.0,103600.0,62070.15234375,18117.76953125,27000.0
2024-03-05,19275.078125,64517.9921875,44464.0234375,24907.595703125,105764.1328125,80646.5703125,67342.640625,29012.541015625,14171.255859375,23598.484375,14076.28125,15483.7734375,75700.0,48902.05078125,33474.7421875,49610.6171875,8578.498046875,20115.26953125,29306.900390625,31900.0,19314.7109375,13815.09375,63416.703125,43650.0,15239.3193359375,22650.0,104400.0,62932.25,18256.427734375,26700.0
2024-03-06,19033.708984375,65207.5,44464.0234375,24668.427734375,105391.0625,79480.9453125,68280.3203125,28231.05859375,14141.1044921875,23333.333984375,14235.78515625,15483.7734375,76900.0,47630.6015625,33754.0859375,51632.10546875,8542.3017578125,20027.236328125,29071.81640625,31550.0,19566.443359375,13672.6708984375,63483.109375,43100.0,15101.40625,22650.0,103900.0,61897.7421875,17932.89453125,25850.0
2024-03-07,18964.748046875,67965.515625,43564.93359375,24463.427734375,112759.109375,81083.6796875,68536.046875,28426.427734375,13960.1943359375,23484.84765625,14116.1572265625,15357.8896484375,80800.0,47924.01171875,34918.01953125,51042.5078125,8614.693359375,20027.236328125,29541.98046875,31300.0,19497.787109375,13708.275390625,63615.9140625,43200.0,15066.927734375,22800.0,103900.0,62070.15234375,17979.11328125,26000.0
2024-03-08,18654.4140625,68261.0234375,41766.7578125,23575.08984375,111360.109375,80136.6171875,67768.859375,28328.7421875,13869.7412109375,22954.544921875,13637.6435546875,14854.3525390625,78500.0,46701.4609375,34266.21484375,50537.13671875,8469.9091796875,19983.220703125,28836.734375,30650.0,18765.478515625,13245.3984375,63151.08203125,42550.0,14860.05859375,22400.0,103700.0,60345.98046875,17563.14453125,25400.0
2024-03-11,18447.52734375,66094.0078125,41276.34765625,23335.923828125,110054.3828125,80136.6171875,66319.7109375,28866.01171875,13930.04296875,22651.515625,13199.005859375,14445.228515625,77500.0,45381.10546875,33474.7421875,49947.53515625,8252.732421875,19851.173828125,28484.11328125,30200.0,18490.859375,13174.1875,62487.03515625,42550.0,14687.6689453125,22175.0,103000.0,61393.95703125,17147.17578125,24500.0
2024-03-12,18447.52734375,66882.0078125,42502.375,23575.08984375,110893.7734375,81520.7890625,66404.9609375,30868.5625,13839.5888671875,22878.787109375,13438.2626953125,14539.6416015625,78700.0,45723.41796875,33847.19921875,49779.078125,8180.33984375,19851.173828125,28444.931640625,30250.0,18857.015625,13174.1875,62686.25,42700.0,14687.6689453125,22075.0,102500.0,61131.96484375,17147.17578125,25200.0
2024-03-13,19068.19140625,68162.5234375,42992.7890625,24019.259765625,118634.890625,85236.21875,67342.640625,31552.357421875,13930.04296875,23333.333984375,13557.8916015625,15011.70703125,80900.0,47483.890625,34545.55859375,50200.22265625,8361.3212890625,19895.189453125,29737.884765625,30850.0,19223.171875,13530.2470703125,63748.7265625,42950.0,15204.841796875,22500.0,102200.0,61830.62109375,17609.36328125,25900.0
2024-03-14,18792.337890625,66882.0078125,42257.171875,23540.923828125,119567.5625,85236.21875,69047.5078125,32040.78515625,13839.5888671875,22992.423828125,13358.5107421875,14759.9384765625,78900.0,46212.4375,34778.34765625,49442.16015625,8288.927734375,19895.189453125,29659.521484375,30450.0,18948.556640625,13352.216796875,63084.6796875,42900.0,14963.4931640625,22975.0,102000.0,61568.625,17378.26953125,25900.0
2024-03-15,18861.302734375,66488.0078125,42665.84765625,23745.92578125,118448.359375,84507.6953125,70155.6875,33799.12109375,13869.7412109375,22803.03125,13199.005859375,14980.236328125,78500.0,46310.2421875,35057.69140625,48852.5625,8252.732421875,19895.189453125,29620.341796875,30500.0,18948.556640625,13387.822265625,62420.62890625,42400.0,15515.142578125,22200.0,102700.0,60860.9375,17239.61328125,25750.0
